Date,Max Temp,Min Temp,Avg Temp,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth,Cancellations,load_forecast,Number of Flights,Month,TemperatureRange,LogPrecipitation,AvgTemp_7dayRolling
2023-09-13,84.0,61.0,72.5,2.8,0.0,8.0,1e-05,0.0,0.0,2.0,5965.75,631.0,9.0,23.0,9.99995000033333e-06,75.07142857142857
2023-09-14,81.0,59.0,70.0,0.7,0.0,5.0,0.0,0.0,0.0,1.0,5874.210526,639.0,9.0,22.0,0.0,74.35714285714286
2023-09-15,83.0,55.0,69.0,0.1,0.0,4.0,0.0,0.0,0.0,0.0,5920.230769,672.0,9.0,28.0,0.0,72.85714285714286
2023-09-16,85.0,59.0,72.0,3.6,0.0,7.0,0.0,0.0,0.0,0.0,5523.611111,674.0,9.0,26.0,0.0,72.35714285714286
2023-09-17,88.0,59.0,73.5,5.5,0.0,9.0,0.0,0.0,0.0,0.0,5608.384615,573.0,9.0,29.0,0.0,72.14285714285714
2023-09-18,86.0,65.0,75.5,8.0,0.0,11.0,0.0,0.0,0.0,0.0,5854.6875,658.0,9.0,21.0,0.0,72.35714285714286
2023-09-19,82.0,64.0,73.0,5.9,0.0,8.0,1e-05,0.0,0.0,0.0,6210.153846,672.0,9.0,18.0,9.99995000033333e-06,72.21428571428571
2023-09-20,84.0,57.0,70.5,3.9,0.0,6.0,1e-05,0.0,0.0,0.0,5845.619048,632.0,9.0,27.0,9.99995000033333e-06,71.92857142857143
2023-09-21,68.0,52.0,60.0,-6.1,5.0,0.0,0.13,0.0,0.0,2.0,5630.666667,636.0,9.0,16.0,0.12221763272424921,70.5
2023-09-22,63.0,49.0,56.0,-9.7,9.0,0.0,0.26,0.0,0.0,4.0,5546.5,668.0,9.0,14.0,0.23111172096338664,68.64285714285714
2023-09-23,71.0,45.0,58.0,-7.2,7.0,0.0,0.0,0.0,0.0,0.0,5295.944444,672.0,9.0,26.0,0.0,66.64285714285714
2023-09-24,81.0,49.0,65.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5229.352941,572.0,9.0,32.0,0.0,65.42857142857143
2023-09-25,86.0,56.0,71.0,6.8,0.0,6.0,0.0,0.0,0.0,0.0,5627.3125,660.0,9.0,30.0,0.0,64.78571428571429
2023-09-26,86.0,62.0,74.0,10.2,0.0,9.0,0.0,0.0,0.0,0.0,5906.647059,674.0,9.0,24.0,0.0,64.92857142857143
2023-09-27,87.0,58.0,72.5,9.2,0.0,8.0,0.0,0.0,0.0,0.0,5776.0,634.0,9.0,29.0,0.0,65.21428571428571
2023-09-28,76.0,54.0,65.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,5689.294118,638.0,9.0,22.0,0.0,65.92857142857143
2023-09-29,83.0,53.0,68.0,5.7,0.0,3.0,0.0,0.0,0.0,1.0,5549.866667,669.0,9.0,30.0,0.0,67.64285714285714
2023-09-30,82.0,60.0,71.0,9.2,0.0,6.0,1e-05,0.0,0.0,1.0,5525.846154,671.0,9.0,22.0,9.99995000033333e-06,69.5
2023-10-01,71.0,51.0,61.0,-0.4,4.0,0.0,0.25,0.0,0.0,0.0,5111.117647,564.0,10.0,20.0,0.22314355131420976,68.92857142857143
2023-10-02,58.0,48.0,53.0,-7.9,12.0,0.0,0.39,0.0,0.0,0.0,5301.736842,644.0,10.0,10.0,0.3293037471426004,66.35714285714286
2023-10-03,60.0,48.0,54.0,-6.4,11.0,0.0,1e-05,0.0,0.0,0.0,5363.75,657.0,10.0,12.0,9.99995000033333e-06,63.5
2023-10-04,66.0,50.0,58.0,-1.9,7.0,0.0,0.17,0.0,0.0,4.0,5433.277778,619.0,10.0,16.0,0.15700374880966478,61.42857142857143
2023-10-05,68.0,47.0,57.5,-2.0,7.0,0.0,0.0,0.0,0.0,1.0,5540.777778,623.0,10.0,21.0,0.0,60.357142857142854
2023-10-06,73.0,48.0,60.5,1.5,4.0,0.0,0.0,0.0,0.0,0.0,5435.1,637.0,10.0,25.0,0.0,59.285714285714285
2023-10-07,76.0,50.0,63.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,5070.222222,635.0,10.0,26.0,0.0,58.142857142857146
2023-10-08,79.0,50.0,64.5,6.5,0.0,0.0,0.0,0.0,0.0,2.0,5239.611111,544.0,10.0,29.0,0.0,58.642857142857146
2023-10-09,83.0,51.0,67.0,9.4,0.0,2.0,0.0,0.0,0.0,1.0,5478.05,626.0,10.0,32.0,0.0,60.642857142857146
2023-10-10,80.0,56.0,68.0,10.9,0.0,3.0,0.0,0.0,0.0,0.0,5600.0,642.0,10.0,24.0,0.0,62.642857142857146
2023-10-11,60.0,45.0,52.5,-4.2,12.0,0.0,0.42,0.0,0.0,0.0,5403.65,593.0,10.0,15.0,0.3506568716131694,61.857142857142854
2023-10-12,49.0,43.0,46.0,-10.2,19.0,0.0,0.18,0.0,0.0,2.0,5549.333333,606.0,10.0,6.0,0.16551443847757338,60.214285714285715
2023-10-13,64.0,41.0,52.5,-3.2,12.0,0.0,0.0,0.0,0.0,1.0,5501.65,636.0,10.0,23.0,0.0,59.07142857142857
2023-10-14,70.0,45.0,57.5,2.2,7.0,0.0,0.0,0.0,0.0,0.0,5175.6875,642.0,10.0,25.0,0.0,58.285714285714285
2023-10-15,72.0,45.0,58.5,3.6,6.0,0.0,0.0,0.0,0.0,0.0,5138.684211,544.0,10.0,27.0,0.0,57.42857142857143
2023-10-16,77.0,48.0,62.5,8.1,2.0,0.0,0.0,0.0,0.0,0.0,5469.833333,624.0,10.0,29.0,0.0,56.785714285714285
2023-10-17,73.0,48.0,60.5,6.5,4.0,0.0,0.0,0.0,0.0,0.0,5611.105263,634.0,10.0,25.0,0.0,55.714285714285715
2023-10-18,73.0,48.0,60.5,7.0,4.0,0.0,0.0,0.0,0.0,0.0,5372.294118,589.0,10.0,25.0,0.0,56.857142857142854
2023-10-19,76.0,48.0,62.0,8.9,3.0,0.0,0.0,0.0,0.0,0.0,5470.631579,602.0,10.0,28.0,0.0,59.142857142857146
2023-10-20,78.0,50.0,64.0,11.3,1.0,0.0,0.0,0.0,0.0,1.0,5476.666667,630.0,10.0,28.0,0.0,60.785714285714285
2023-10-21,75.0,50.0,62.5,10.2,2.0,0.0,0.0,0.0,0.0,0.0,5508.428571,636.0,10.0,25.0,0.0,61.5
2023-10-22,79.0,51.0,65.0,13.1,0.0,0.0,1e-05,0.0,0.0,0.0,5197.111111,542.0,10.0,28.0,9.99995000033333e-06,62.42857142857143
2023-10-23,69.0,50.0,59.5,8.1,5.0,0.0,0.0,0.0,0.0,0.0,5349.0,625.0,10.0,19.0,0.0,62.0
2023-10-24,66.0,47.0,56.5,5.5,8.0,0.0,0.0,0.0,0.0,1.0,5434.863636,635.0,10.0,19.0,0.0,61.42857142857143
2023-10-25,74.0,52.0,63.0,12.4,2.0,0.0,1e-05,0.0,0.0,3.0,5436.263158,590.0,10.0,22.0,9.99995000033333e-06,61.785714285714285
2023-10-26,53.0,36.0,44.5,-5.7,20.0,0.0,0.56,0.0,0.0,3.0,5595.35,602.0,10.0,17.0,0.44468582126144574,59.285714285714285
2023-10-27,54.0,33.0,43.5,-6.3,21.0,0.0,0.0,0.0,0.0,1.0,5624.4375,631.0,10.0,21.0,0.0,56.357142857142854
2023-10-28,46.0,32.0,39.0,-10.4,26.0,0.0,0.0,0.0,0.0,6.0,5512.473684,633.0,10.0,14.0,0.0,53.0
2023-10-29,44.0,28.0,36.0,-13.0,29.0,0.0,0.0,0.0,0.0,0.0,5520.058824,530.0,10.0,16.0,0.0,48.857142857142854
2023-10-30,48.0,29.0,38.5,-10.1,26.0,0.0,0.0,0.0,0.0,0.0,5932.1,562.0,10.0,19.0,0.0,45.857142857142854
2023-10-31,52.0,30.0,41.0,-7.2,24.0,0.0,0.0,0.0,0.0,0.0,5851.461538,554.0,10.0,22.0,0.0,43.642857142857146
