interval_start_utc,interval_end_utc,respondent,coal,hydro,natural_gas,nuclear,other,petroleum,solar,wind
2022-11-27 00:00:00+00:00,2022-11-28 00:00:00+00:00,PACE,2184.5833333333333333,21.0000000000000000,920.7500000000000000,0E-20,90.8333333333333333,0E-20,249.9583333333333333,946.6250000000000000
2022-11-28 00:00:00+00:00,2022-11-29 00:00:00+00:00,PACE,1828.5416666666666667,27.1666666666666667,857.0833333333333333,0E-20,94.3750000000000000,0E-20,86.3333333333333333,1361.1250000000000000
2022-11-29 00:00:00+00:00,2022-11-30 00:00:00+00:00,PACE,2912.9583333333333333,25.7083333333333333,1139.2916666666666667,0E-20,106.2500000000000000,0E-20,234.8750000000000000,421.7500000000000000
2022-11-30 00:00:00+00:00,2022-12-01 00:00:00+00:00,PACE,2655.6666666666666667,27.2083333333333333,1078.6250000000000000,0E-20,120.6666666666666667,0E-20,346.2916666666666667,1075.7083333333333333
2022-12-01 00:00:00+00:00,2022-12-02 00:00:00+00:00,PACE,2020.4166666666666667,28.1250000000000000,1164.5416666666666667,0E-20,102.0833333333333333,0E-20,134.7083333333333333,1563.6250000000000000
2022-12-02 00:00:00+00:00,2022-12-03 00:00:00+00:00,PACE,2035.4583333333333333,28.4583333333333333,1132.1250000000000000,0E-20,83.8750000000000000,0E-20,91.5000000000000000,1077.0416666666666667
2022-12-03 00:00:00+00:00,2022-12-04 00:00:00+00:00,PACE,1854.8750000000000000,22.2916666666666667,1367.6666666666666667,0E-20,107.2500000000000000,0E-20,91.4583333333333333,1231.3750000000000000
2022-12-04 00:00:00+00:00,2022-12-05 00:00:00+00:00,PACE,2194.6666666666666667,23.5833333333333333,979.6666666666666667,0E-20,95.2083333333333333,0E-20,89.4583333333333333,1091.7916666666666667
2022-12-05 00:00:00+00:00,2022-12-06 00:00:00+00:00,PACE,2069.8333333333333333,25.5833333333333333,887.4166666666666667,0E-20,88.6666666666666667,0E-20,107.3333333333333333,1410.2500000000000000
2022-12-06 00:00:00+00:00,2022-12-07 00:00:00+00:00,PACE,2030.2083333333333333,27.1250000000000000,1025.5833333333333333,0E-20,65.9583333333333333,0E-20,100.3333333333333333,1254.7916666666666667
2022-12-07 00:00:00+00:00,2022-12-08 00:00:00+00:00,PACE,2379.0833333333333333,26.4583333333333333,1308.0000000000000000,0E-20,78.6666666666666667,0E-20,55.2916666666666667,1189.8750000000000000
2022-12-08 00:00:00+00:00,2022-12-09 00:00:00+00:00,PACE,3059.5416666666666667,25.5833333333333333,1260.4583333333333333,0E-20,88.3333333333333333,0E-20,268.6250000000000000,786.6250000000000000
2022-12-09 00:00:00+00:00,2022-12-10 00:00:00+00:00,PACE,2633.9166666666666667,23.3750000000000000,1038.9166666666666667,0E-20,90.5416666666666667,0E-20,191.0416666666666667,1223.5416666666666667
2022-12-10 00:00:00+00:00,2022-12-11 00:00:00+00:00,PACE,2219.7500000000000000,23.9583333333333333,965.2083333333333333,0E-20,96.1250000000000000,0E-20,141.7083333333333333,1375.6666666666666667
2022-12-11 00:00:00+00:00,2022-12-12 00:00:00+00:00,PACE,2418.7500000000000000,30.0416666666666667,1085.1666666666666667,0E-20,96.9583333333333333,0E-20,121.6250000000000000,1126.3333333333333333
2022-12-12 00:00:00+00:00,2022-12-13 00:00:00+00:00,PACE,2123.5000000000000000,34.2083333333333333,1244.3333333333333333,0E-20,61.7916666666666667,0E-20,128.4583333333333333,442.6666666666666667
2022-12-13 00:00:00+00:00,2022-12-14 00:00:00+00:00,PACE,2586.4166666666666667,32.0416666666666667,880.1666666666666667,0E-20,58.3333333333333333,0E-20,115.3750000000000000,1057.6666666666666667
2022-12-14 00:00:00+00:00,2022-12-15 00:00:00+00:00,PACE,2186.5000000000000000,35.7500000000000000,935.2500000000000000,0E-20,64.3333333333333333,0E-20,115.7916666666666667,752.7916666666666667
2022-12-15 00:00:00+00:00,2022-12-16 00:00:00+00:00,PACE,2691.4583333333333333,20.3750000000000000,946.4583333333333333,0E-20,73.3333333333333333,0E-20,220.0833333333333333,1350.0000000000000000
2022-12-16 00:00:00+00:00,2022-12-17 00:00:00+00:00,PACE,2291.2500000000000000,25.6250000000000000,872.1666666666666667,0E-20,103.5833333333333333,0E-20,270.5416666666666667,1095.3333333333333333
2022-12-17 00:00:00+00:00,2022-12-18 00:00:00+00:00,PACE,2780.9583333333333333,24.7500000000000000,1170.4583333333333333,0E-20,99.1250000000000000,0E-20,260.7916666666666667,1464.1250000000000000
2022-12-18 00:00:00+00:00,2022-12-19 00:00:00+00:00,PACE,2552.0000000000000000,32.0000000000000000,1093.2083333333333333,0E-20,110.7083333333333333,0E-20,279.5416666666666667,1115.1666666666666667
2022-12-19 00:00:00+00:00,2022-12-20 00:00:00+00:00,PACE,2233.0000000000000000,21.8333333333333333,1224.3333333333333333,0E-20,90.1666666666666667,0E-20,162.0416666666666667,1342.4583333333333333
2022-12-20 00:00:00+00:00,2022-12-21 00:00:00+00:00,PACE,2373.3333333333333333,19.2083333333333333,1320.5000000000000000,0E-20,100.6250000000000000,0E-20,123.6250000000000000,1232.1666666666666667
2022-12-21 00:00:00+00:00,2022-12-22 00:00:00+00:00,PACE,2546.6666666666666667,21.9583333333333333,907.9583333333333333,0E-20,58.0833333333333333,0E-20,215.5833333333333333,1593.4166666666666667
2022-12-22 00:00:00+00:00,2022-12-23 00:00:00+00:00,PACE,2911.7916666666666667,24.3750000000000000,993.5416666666666667,0E-20,74.7083333333333333,0E-20,159.9166666666666667,488.6666666666666667
2022-12-23 00:00:00+00:00,2022-12-24 00:00:00+00:00,PACE,3188.4583333333333333,22.4166666666666667,1012.3750000000000000,0E-20,65.3333333333333333,0E-20,192.5833333333333333,690.0416666666666667
2022-12-24 00:00:00+00:00,2022-12-25 00:00:00+00:00,PACE,2110.9166666666666667,21.0000000000000000,1144.5833333333333333,0E-20,73.9166666666666667,0E-20,142.0833333333333333,1491.6250000000000000
2022-12-25 00:00:00+00:00,2022-12-26 00:00:00+00:00,PACE,1834.2083333333333333,18.2916666666666667,688.1250000000000000,0E-20,57.3333333333333333,0E-20,214.6666666666666667,1420.6666666666666667
2022-12-26 00:00:00+00:00,2022-12-27 00:00:00+00:00,PACE,1964.4166666666666667,14.8333333333333333,838.8750000000000000,0E-20,49.7500000000000000,0E-20,90.3750000000000000,1038.8333333333333333
